order_number purchase_amount order_date customer_id category
8014 973.0035415880988 "2016-12-12 10:08:25.825291264" 3421 Dresses
8015 98.56766089844783 "2016-12-12 15:33:14.319715968" 3106 Tops
8016 130.9208404056251 "2016-12-12 20:58:02.814140704" 3972 Dresses
8017 996.8401730850295 "2016-12-13 02:22:51.308565408" 3211 Outerwear
8018 613.435053623991 "2016-12-13 07:47:39.802990144" 3070 Dresses
8019 225.01434569120644 "2016-12-13 13:12:28.297414848" 3267 Dresses
8020 274.79886911350525 "2016-12-13 18:37:16.791839584" 3886 Tops
8021 122.10877520211119 "2016-12-14 00:02:05.286264288" 3696 Pants
8022 535.3705482195543 "2016-12-14 05:26:53.780689024" 3869 Pants
8023 209.04197317691558 "2016-12-14 10:51:42.275113728" 3365 Dresses
8024 377.45335658117017 "2016-12-14 16:16:30.769538464" 3692 Tops
8025 807.2239628729523 "2016-12-14 21:41:19.263963200" 3024 Outerwear
8026 305.03712546601685 "2016-12-15 03:06:07.758387904" 3148 Dresses
8027 77.39778493990741 "2016-12-15 08:30:56.252812640" 3699 Pants
8028 495.96728408389555 "2016-12-15 13:55:44.747237344" 3544 Pants
8029 384.07814497746324 "2016-12-15 19:20:33.241662080" 3652 Pants
8030 101.33652999936272 "2016-12-16 00:45:21.736086784" 3754 Outerwear
8031 898.2089163410222 "2016-12-16 06:10:10.230511520" 3148 Dresses
8032 980.9876145262615 "2016-12-16 11:34:58.724936224" 3592 Outerwear
8033 685.5844133399913 "2016-12-16 16:59:47.219360960" 3385 Dresses
8034 751.934755972971 "2016-12-16 22:24:35.713785664" 3363 Tops
8035 418.28107846023823 "2016-12-17 03:49:24.208210400" 3352 Tops
8036 586.5025879297133 "2016-12-17 09:14:12.702635104" 3228 Outerwear
8037 539.1435726916241 "2016-12-17 14:39:01.197059840" 3970 Dresses
8038 877.3245993069751 "2016-12-17 20:03:49.691484576" 3877 Dresses
8039 421.1066829809661 "2016-12-18 01:28:38.185909280" 3378 Outerwear
8040 217.41736901523902 "2016-12-18 06:53:26.680334016" 3729 Pants
8041 714.3480065446598 "2016-12-18 12:18:15.174758720" 3994 Dresses
8042 101.77232829831149 "2016-12-18 17:43:03.669183456" 3229 Dresses
8043 197.4310140056423 "2016-12-18 23:07:52.163608160" 3137 Dresses
8044 745.045132542073 "2016-12-19 04:32:40.658032896" 3688 Dresses
8045 380.47973857422414 "2016-12-19 09:57:29.152457600" 3873 Dresses
8046 457.8974084503018 "2016-12-19 15:22:17.646882336" 3037 Pants
8047 111.00275079262833 "2016-12-19 20:47:06.141307040" 3133 Pants
8048 252.9038228218148 "2016-12-20 02:11:54.635731776" 3290 Tops
8049 64.65520629876477 "2016-12-20 07:36:43.130156480" 3027 Outerwear
8050 307.14644376718223 "2016-12-20 13:01:31.624581216" 3345 Pants
8051 86.9900957823919 "2016-12-20 18:26:20.119005952" 3884 Dresses
8052 47.22114737320715 "2016-12-20 23:51:08.613430656" 3673 Tops
8053 603.0196228837438 "2016-12-21 05:15:57.107855392" 3906 Outerwear
8054 677.2676284799278 "2016-12-21 10:40:45.602280096" 3478 Tops
8055 330.6421144566981 "2016-12-21 16:05:34.096704832" 3034 Dresses
8056 764.1897941781618 "2016-12-21 21:30:22.591129536" 3495 Pants
8057 585.3250826021235 "2016-12-22 02:55:11.085554272" 3556 Pants
8058 104.19121594358751 "2016-12-22 08:19:59.579978976" 3696 Pants
8059 393.6124548385975 "2016-12-22 13:44:48.074403712" 3638 Outerwear
8060 378.49095559890264 "2016-12-22 19:09:36.568828416" 3611 Dresses
8061 374.2037588340691 "2016-12-23 00:34:25.063253152" 3554 Dresses
8062 962.9380751733935 "2016-12-23 05:59:13.557677856" 3451 Dresses
8063 356.5003513779908 "2016-12-23 11:24:02.052102592" 3178 Dresses
8064 299.7703061006708 "2016-12-23 16:48:50.546527328" 3652 Pants
8065 690.7858030151812 "2016-12-23 22:13:39.040952032" 3597 Outerwear
8066 700.2726866903168 "2016-12-24 03:38:27.535376768" 3789 Dresses
8067 703.3542885856397 "2016-12-24 09:03:16.029801472" 3249 Outerwear
8068 702.5095992352203 "2016-12-24 14:28:04.524226208" 3342 Tops
8069 12.109585038757727 "2016-12-24 19:52:53.018650912" 3356 Dresses
8070 307.60358651641695 "2016-12-25 01:17:41.513075648" 3958 Dresses
8071 53.4975090206328 "2016-12-25 06:42:30.007500352" 3000 Pants
8072 539.2129388614584 "2016-12-25 12:07:18.501925088" 3895 Dresses
8073 704.9186445441102 "2016-12-25 17:32:06.996349792" 3930 Tops
8074 859.044041104742 "2016-12-25 22:56:55.490774528" 3294 Outerwear
8075 964.6455075827697 "2016-12-26 04:21:43.985199232" 3821 Outerwear
8076 307.5664899952816 "2016-12-26 09:46:32.479623968" 3797 Outerwear
8077 305.7159773802303 "2016-12-26 15:11:20.974048704" 3296 Pants
8078 940.7566854329078 "2016-12-26 20:36:09.468473408" 3224 Outerwear
8079 988.8057445099239 "2016-12-27 02:00:57.962898144" 3141 Outerwear
8080 979.174935748913 "2016-12-27 07:25:46.457322848" 3772 Pants
8081 819.9741795290861 "2016-12-27 12:50:34.951747584" 3704 Outerwear
8082 507.6442565345985 "2016-12-27 18:15:23.446172288" 3873 Outerwear
8083 982.0433579156421 "2016-12-27 23:40:11.940597024" 3782 Dresses
8084 265.86081304564453 "2016-12-28 05:05:00.435021728" 3214 Outerwear
8085 144.51092206365263 "2016-12-28 10:29:48.929446464" 3816 Dresses
8086 434.1510643840376 "2016-12-28 15:54:37.423871168" 3419 Dresses
8087 948.6803801099135 "2016-12-28 21:19:25.918295904" 3091 Pants
8088 398.5703379745295 "2016-12-29 02:44:14.412720608" 3665 Dresses
8089 282.23723701297564 "2016-12-29 08:09:02.907145344" 3971 Tops
8090 684.6639023610845 "2016-12-29 13:33:51.401570080" 3336 Outerwear
8091 354.49478361153825 "2016-12-29 18:58:39.895994784" 3291 Pants
8092 834.3684167968469 "2016-12-30 00:23:28.390419520" 3448 Pants
8093 379.7426611783554 "2016-12-30 05:48:16.884844224" 3966 Pants
8094 576.2167059505952 "2016-12-30 11:13:05.379268960" 3553 Dresses
8095 902.3850869687653 "2016-12-30 16:37:53.873693664" 3970 Tops
8096 120.6974257920932 "2016-12-30 22:02:42.368118400" 3453 Dresses
8097 165.98727708794144 "2016-12-31 03:27:30.862543104" 3497 Dresses
8098 960.9948694657874 "2016-12-31 08:52:19.356967840" 3300 Tops
8099 36.01066145908609 "2016-12-31 14:17:07.851392544" 3970 Tops
8100 718.4120730345014 "2016-12-31 19:41:56.345817280" 3735 Pants
8101 609.709987688614 "2017-01-01 01:06:44.840241984" 3887 Pants
8102 565.3160679394958 "2017-01-01 06:31:33.334666720" 3627 Tops
8103 863.8159994791207 "2017-01-01 11:56:21.829091456" 3311 Dresses
8104 275.58989408733026 "2017-01-01 17:21:10.323516160" 3976 Pants
8105 811.3214174228932 "2017-01-01 22:45:58.817940896" 3945 Tops
8106 590.1375255983365 "2017-01-02 04:10:47.312365600" 3455 Outerwear
8107 763.6890628962201 "2017-01-02 09:35:35.806790336" 3727 Pants
8108 488.37438496211223 "2017-01-02 15:00:24.301215040" 3004 Pants
8109 386.7464833254517 "2017-01-02 20:25:12.795639776" 3171 Pants
8110 266.02914750703576 "2017-01-03 01:50:01.290064480" 3069 Outerwear
8111 124.33316102774462 "2017-01-03 07:14:49.784489216" 3082 Dresses
8112 486.002162880626 "2017-01-03 12:39:38.278913920" 3791 Tops
8113 332.6397009768448 "2017-01-03 18:04:26.773338656" 3518 Tops
8114 583.9791422015818 "2017-01-03 23:29:15.267763360" 3739 Pants
8115 677.7663403763095 "2017-01-04 04:54:03.762188096" 3114 Pants
8116 421.66205062635987 "2017-01-04 10:18:52.256612832" 3169 Pants
8117 439.6960282609443 "2017-01-04 15:43:40.751037536" 3088 Dresses
8118 964.1142150223212 "2017-01-04 21:08:29.245462272" 3693 Dresses
8119 330.9757707068455 "2017-01-05 02:33:17.739886976" 3632 Outerwear
8120 715.4623483607494 "2017-01-05 07:58:06.234311712" 3752 Tops
8121 675.585332374995 "2017-01-05 13:22:54.728736416" 3240 Tops
8122 257.12056475650286 "2017-01-05 18:47:43.223161152" 3341 Tops
8123 502.75016144034475 "2017-01-06 00:12:31.717585856" 3840 Outerwear
8124 286.0679447672168 "2017-01-06 05:37:20.212010592" 3748 Tops
8125 955.3485705281986 "2017-01-06 11:02:08.706435296" 3976 Dresses
8126 708.2485317366805 "2017-01-06 16:26:57.200860032" 3212 Tops
8127 816.0281062090702 "2017-01-06 21:51:45.695284736" 3551 Dresses
8128 82.59742412831935 "2017-01-07 03:16:34.189709472" 3804 Pants
8129 351.47488054305023 "2017-01-07 08:41:22.684134208" 3861 Dresses
8130 965.2575446225419 "2017-01-07 14:06:11.178558912" 3721 Tops
8131 307.3746373613133 "2017-01-07 19:30:59.672983648" 3733 Dresses
8132 459.4127818574821 "2017-01-08 00:55:48.167408352" 3701 Dresses
8133 424.2781209530102 "2017-01-08 06:20:36.661833088" 3514 Pants
8134 395.728557229309 "2017-01-08 11:45:25.156257792" 3144 Dresses
8135 478.52272233887993 "2017-01-08 17:10:13.650682528" 3456 Tops
8136 108.79607446603706 "2017-01-08 22:35:02.145107232" 3028 Pants
8137 225.8764367296651 "2017-01-09 03:59:50.639531968" 3067 Dresses
8138 244.72347788109457 "2017-01-09 09:24:39.133956672" 3404 Dresses
8139 173.50479023631019 "2017-01-09 14:49:27.628381408" 3673 Dresses
8140 317.0666580889052 "2017-01-09 20:14:16.122806112" 3371 Outerwear
8141 662.2165063496566 "2017-01-10 01:39:04.617230848" 3564 Tops
8142 519.8845182567611 "2017-01-10 07:03:53.111655584" 3613 Tops
8143 979.6501035493709 "2017-01-10 12:28:41.606080288" 3868 Tops
8144 935.6507787344619 "2017-01-10 17:53:30.100505024" 3125 Outerwear
8145 315.9503028338751 "2017-01-10 23:18:18.594929728" 3157 Dresses
8146 363.3378947595482 "2017-01-11 04:43:07.089354464" 3414 Tops
8147 741.2997917099016 "2017-01-11 10:07:55.583779168" 3401 Dresses
8148 175.18792867236968 "2017-01-11 15:32:44.078203904" 3674 Dresses
8149 905.4191340250144 "2017-01-11 20:57:32.572628608" 3407 Outerwear
8150 362.552414273225 "2017-01-12 02:22:21.067053344" 3354 Outerwear
8151 996.8389355341861 "2017-01-12 07:47:09.561478048" 3086 Tops
8152 829.2611313383753 "2017-01-12 13:11:58.055902784" 3052 Pants
8153 210.29151103389825 "2017-01-12 18:36:46.550327488" 3699 Dresses
8154 696.410324575353 "2017-01-13 00:01:35.044752224" 3674 Outerwear
8155 705.7056375614832 "2017-01-13 05:26:23.539176960" 3298 Tops
8156 421.02830870467625 "2017-01-13 10:51:12.033601664" 3344 Pants
8157 204.96768907733792 "2017-01-13 16:16:00.528026400" 3862 Outerwear
8158 178.59237325376046 "2017-01-13 21:40:49.022451104" 3751 Pants
8159 611.8163834112858 "2017-01-14 03:05:37.516875840" 3337 Dresses
8160 176.50275929065302 "2017-01-14 08:30:26.011300544" 3208 Tops
8161 146.44601410155775 "2017-01-14 13:55:14.505725280" 3076 Outerwear
8162 165.62891168518723 "2017-01-14 19:20:03.000149984" 3241 Pants
8163 317.63754573197565 "2017-01-15 00:44:51.494574720" 3356 Pants
8164 323.6637680637751 "2017-01-15 06:09:39.988999424" 3735 Dresses
8165 415.12234053372663 "2017-01-15 11:34:28.483424160" 3101 Outerwear
8166 899.2525898311584 "2017-01-15 16:59:16.977848864" 3422 Outerwear
8167 122.25679994674553 "2017-01-15 22:24:05.472273600" 3156 Outerwear
8168 572.3008152718495 "2017-01-16 03:48:53.966698336" 3402 Outerwear
8169 887.4952177544707 "2017-01-16 09:13:42.461123040" 3437 Dresses
8170 549.6327211484592 "2017-01-16 14:38:30.955547776" 3966 Pants
8171 917.1845261808979 "2017-01-16 20:03:19.449972480" 3337 Pants
8172 101.89375391563152 "2017-01-17 01:28:07.944397216" 3410 Pants
8173 892.1074313977998 "2017-01-17 06:52:56.438821920" 3692 Pants
8174 552.44004423426 "2017-01-17 12:17:44.933246656" 3781 Outerwear
8175 749.8767497586048 "2017-01-17 17:42:33.427671360" 3042 Dresses
8176 211.23969387883875 "2017-01-17 23:07:21.922096096" 3417 Dresses
8177 93.61943089776476 "2017-01-18 04:32:10.416520800" 3327 Outerwear
8178 695.5417102424544 "2017-01-18 09:56:58.910945536" 3398 Tops
8179 989.9267244700482 "2017-01-18 15:21:47.405370240" 3161 Pants
8180 344.29695704481196 "2017-01-18 20:46:35.899794976" 3810 Tops
8181 843.8682399253266 "2017-01-19 02:11:24.394219712" 3912 Outerwear
8182 745.078174845967 "2017-01-19 07:36:12.888644416" 3965 Pants
8183 887.5465027761248 "2017-01-19 13:01:01.383069152" 3707 Pants
8184 391.05467625541115 "2017-01-19 18:25:49.877493856" 3824 Pants
8185 909.6761827850108 "2017-01-19 23:50:38.371918592" 3352 Pants
8186 711.4677491313081 "2017-01-20 05:15:26.866343296" 3908 Pants
8187 251.04195247804805 "2017-01-20 10:40:15.360768032" 3215 Tops
8188 617.7011317871418 "2017-01-20 16:05:03.855192736" 3868 Dresses
8189 308.20771164522864 "2017-01-20 21:29:52.349617472" 3876 Tops
8190 670.4782082602287 "2017-01-21 02:54:40.844042176" 3715 Pants
8191 84.20740689520004 "2017-01-21 08:19:29.338466912" 3234 Dresses
8192 38.1694019385224 "2017-01-21 13:44:17.832891616" 3270 Dresses
8193 544.2411460951683 "2017-01-21 19:09:06.327316352" 3876 Outerwear
8194 177.3077205351988 "2017-01-22 00:33:54.821741088" 3006 Dresses
8195 723.3762275383264 "2017-01-22 05:58:43.316165792" 3439 Outerwear
8196 354.21088652758965 "2017-01-22 11:23:31.810590528" 3190 Dresses
8197 149.6552167545057 "2017-01-22 16:48:20.305015232" 3922 Tops
8198 40.436044711686286 "2017-01-22 22:13:08.799439968" 3140 Dresses
8199 118.7955877609954 "2017-01-23 03:37:57.293864672" 3987 Tops
8200 347.0642300349279 "2017-01-23 09:02:45.788289408" 3907 Dresses
8201 265.328374444209 "2017-01-23 14:27:34.282714112" 3368 Outerwear
8202 427.75164258440594 "2017-01-23 19:52:22.777138848" 3830 Dresses
8203 689.6262873247202 "2017-01-24 01:17:11.271563552" 3499 Outerwear
8204 168.16386285260597 "2017-01-24 06:41:59.765988288" 3101 Pants
8205 316.5858056666419 "2017-01-24 12:06:48.260412992" 3816 Tops
8206 166.99273791921067 "2017-01-24 17:31:36.754837728" 3016 Dresses
8207 977.1425042965063 "2017-01-24 22:56:25.249262464" 3620 Tops
8208 601.207505760315 "2017-01-25 04:21:13.743687168" 3109 Dresses
8209 659.8345465844152 "2017-01-25 09:46:02.238111904" 3899 Dresses
8210 221.63097364491 "2017-01-25 15:10:50.732536608" 3650 Outerwear
8211 659.9571570422951 "2017-01-25 20:35:39.226961344" 3413 Dresses
8212 512.1128856696197 "2017-01-26 02:00:27.721386048" 3280 Outerwear
8213 977.9253965898366 "2017-01-26 07:25:16.215810784" 3374 Dresses
8214 306.12692223440735 "2017-01-26 12:50:04.710235488" 3041 Tops
8215 570.6350173221223 "2017-01-26 18:14:53.204660224" 3515 Pants
8216 855.0546867746133 "2017-01-26 23:39:41.699084928" 3650 Pants
8217 173.65368488883877 "2017-01-27 05:04:30.193509664" 3136 Tops
8218 303.6875874347131 "2017-01-27 10:29:18.687934368" 3076 Dresses
8219 469.89542723557474 "2017-01-27 15:54:07.182359104" 3416 Tops
8220 788.5177495328905 "2017-01-27 21:18:55.676783840" 3379 Outerwear
8221 783.7063249707418 "2017-01-28 02:43:44.171208544" 3678 Outerwear
8222 420.8922765841853 "2017-01-28 08:08:32.665633280" 3876 Tops
8223 955.156213544987 "2017-01-28 13:33:21.160057984" 3023 Pants
8224 737.8975129759225 "2017-01-28 18:58:09.654482720" 3384 Tops
8225 104.78466552576393 "2017-01-29 00:22:58.148907424" 3471 Dresses
8226 586.0071749570734 "2017-01-29 05:47:46.643332160" 3207 Outerwear
8227 99.0682273315194 "2017-01-29 11:12:35.137756864" 3934 Pants
8228 168.6634879818848 "2017-01-29 16:37:23.632181600" 3149 Outerwear
8229 516.2637180104241 "2017-01-29 22:02:12.126606304" 3006 Dresses
8230 11.063515573682306 "2017-01-30 03:27:00.621031040" 3898 Pants
8231 178.33565604587199 "2017-01-30 08:51:49.115455744" 3568 Tops
8232 846.7524639317517 "2017-01-30 14:16:37.609880480" 3853 Dresses
8233 567.2975838300085 "2017-01-30 19:41:26.104305216" 3496 Outerwear
8234 966.9298578229565 "2017-01-31 01:06:14.598729920" 3187 Tops
8235 720.5236318178612 "2017-01-31 06:31:03.093154656" 3588 Tops
8236 218.38945654945815 "2017-01-31 11:55:51.587579360" 3135 Outerwear
8237 115.98197677145495 "2017-01-31 17:20:40.082004096" 3121 Outerwear
8238 416.42181387074066 "2017-01-31 22:45:28.576428800" 3075 Pants
8239 195.57416376297508 "2017-02-01 04:10:17.070853536" 3874 Tops
8240 953.5532624468044 "2017-02-01 09:35:05.565278240" 3661 Dresses
8241 694.3096416515555 "2017-02-01 14:59:54.059702976" 3813 Tops
8242 659.4586734214721 "2017-02-01 20:24:42.554127680" 3306 Tops
8243 911.8669544144927 "2017-02-02 01:49:31.048552416" 3587 Dresses
8244 18.50357981737634 "2017-02-02 07:14:19.542977120" 3879 Pants
8245 302.00347841189284 "2017-02-02 12:39:08.037401856" 3595 Outerwear
8246 670.1227258528621 "2017-02-02 18:03:56.531826592" 3579 Outerwear
8247 960.6374186959148 "2017-02-02 23:28:45.026251296" 3176 Pants
8248 473.1786980579427 "2017-02-03 04:53:33.520676032" 3661 Outerwear
8249 233.53235825845437 "2017-02-03 10:18:22.015100736" 3973 Tops
8250 855.3322022979411 "2017-02-03 15:43:10.509525472" 3497 Tops
8251 547.1077393804569 "2017-02-03 21:07:59.003950176" 3826 Pants
8252 580.3527731977457 "2017-02-04 02:32:47.498374912" 3153 Outerwear
8253 695.335991619343 "2017-02-04 07:57:35.992799616" 3556 Dresses
8254 153.37108622534012 "2017-02-04 13:22:24.487224352" 3889 Pants
8255 433.5847803381344 "2017-02-04 18:47:12.981649056" 3305 Outerwear
8256 300.5204588887496 "2017-02-05 00:12:01.476073792" 3469 Dresses
8257 389.7443137924026 "2017-02-05 05:36:49.970498496" 3468 Tops
8258 856.1345798795509 "2017-02-05 11:01:38.464923232" 3591 Pants
8259 449.18517141614694 "2017-02-05 16:26:26.959347968" 3017 Dresses
8260 353.6467388138233 "2017-02-05 21:51:15.453772672" 3030 Dresses
8261 86.70377548734193 "2017-02-06 03:16:03.948197408" 3849 Pants
8262 482.7937909765886 "2017-02-06 08:40:52.442622112" 3306 Dresses
8263 986.6804498410144 "2017-02-06 14:05:40.937046848" 3484 Pants
8264 620.0488757089684 "2017-02-06 19:30:29.431471552" 3882 Dresses
8265 252.08429187369 "2017-02-07 00:55:17.925896288" 3404 Outerwear
8266 806.4023981125652 "2017-02-07 06:20:06.420320992" 3269 Pants
8267 824.0202974746336 "2017-02-07 11:44:54.914745728" 3206 Outerwear
8268 83.15771429932298 "2017-02-07 17:09:43.409170432" 3525 Tops
8269 798.841343983871 "2017-02-07 22:34:31.903595168" 3306 Outerwear
8270 737.3912516722573 "2017-02-08 03:59:20.398019872" 3827 Outerwear
8271 891.7383531079947 "2017-02-08 09:24:08.892444608" 3630 Dresses
8272 354.2436093162838 "2017-02-08 14:48:57.386869344" 3925 Outerwear
8273 154.92810456291912 "2017-02-08 20:13:45.881294048" 3907 Pants
8274 25.01744622649901 "2017-02-09 01:38:34.375718784" 3412 Tops
8275 340.65655745240963 "2017-02-09 07:03:22.870143488" 3394 Pants
8276 657.4463306290265 "2017-02-09 12:28:11.364568224" 3736 Outerwear
8277 981.1927261087426 "2017-02-09 17:52:59.858992928" 3441 Dresses
8278 518.7717436631356 "2017-02-09 23:17:48.353417664" 3879 Tops
8279 181.5071213831747 "2017-02-10 04:42:36.847842368" 3981 Pants
8280 424.4813412073746 "2017-02-10 10:07:25.342267104" 3260 Pants
8281 897.8227418937236 "2017-02-10 15:32:13.836691808" 3154 Dresses
8282 743.6579559127686 "2017-02-10 20:57:02.331116544" 3623 Pants
8283 684.5375764534675 "2017-02-11 02:21:50.825541248" 3911 Dresses
8284 631.2589187022787 "2017-02-11 07:46:39.319965984" 3384 Outerwear
8285 714.6277374445833 "2017-02-11 13:11:27.814390720" 3935 Outerwear
8286 29.548557953907952 "2017-02-11 18:36:16.308815424" 3231 Outerwear
8287 904.9541564320375 "2017-02-12 00:01:04.803240160" 3481 Outerwear
8288 713.6387531706354 "2017-02-12 05:25:53.297664864" 3562 Outerwear
8289 858.323731245913 "2017-02-12 10:50:41.792089600" 3025 Outerwear
8290 34.36821162000297 "2017-02-12 16:15:30.286514304" 3660 Tops
8291 559.582501142228 "2017-02-12 21:40:18.780939040" 3931 Dresses
8292 741.9982159656465 "2017-02-13 03:05:07.275363744" 3463 Pants
8293 42.93617203814729 "2017-02-13 08:29:55.769788480" 3120 Outerwear
8294 781.4448236890349 "2017-02-13 13:54:44.264213184" 3198 Tops
8295 810.3300569581473 "2017-02-13 19:19:32.758637920" 3683 Outerwear
8296 450.34715225751484 "2017-02-14 00:44:21.253062624" 3418 Tops
8297 656.1024240034943 "2017-02-14 06:09:09.747487360" 3858 Dresses
8298 473.7497150936757 "2017-02-14 11:33:58.241912096" 3513 Pants
8299 139.66616028139768 "2017-02-14 16:58:46.736336800" 3246 Outerwear
8300 166.0459308850398 "2017-02-14 22:23:35.230761536" 3485 Outerwear
8301 474.84263657785175 "2017-02-15 03:48:23.725186240" 3912 Outerwear
8302 433.28297932444184 "2017-02-15 09:13:12.219610976" 3713 Dresses
8303 169.95208626077869 "2017-02-15 14:38:00.714035680" 3304 Pants
8304 992.7977951542532 "2017-02-15 20:02:49.208460416" 3974 Outerwear
8305 598.4966847094248 "2017-02-16 01:27:37.702885120" 3128 Dresses
8306 323.373593026288 "2017-02-16 06:52:26.197309856" 3056 Tops
8307 874.1137637146992 "2017-02-16 12:17:14.691734560" 3871 Tops
8308 555.9847863681165 "2017-02-16 17:42:03.186159296" 3799 Outerwear
8309 861.5420224683122 "2017-02-16 23:06:51.680584000" 3465 Tops
8310 614.4631570779919 "2017-02-17 04:31:40.175008736" 3127 Dresses
8311 850.5007415454584 "2017-02-17 09:56:28.669433472" 3250 Tops
8312 583.0245468887138 "2017-02-17 15:21:17.163858176" 3422 Dresses
8313 921.8594729819887 "2017-02-17 20:46:05.658282912" 3616 Dresses
8314 648.7672231965188 "2017-02-18 02:10:54.152707616" 3715 Dresses
8315 462.9606418438229 "2017-02-18 07:35:42.647132352" 3787 Outerwear
8316 604.4083645634606 "2017-02-18 13:00:31.141557056" 3694 Outerwear
8317 809.437550776533 "2017-02-18 18:25:19.635981792" 3115 Outerwear
8318 983.4412713846401 "2017-02-18 23:50:08.130406496" 3428 Pants
8319 621.3372919899728 "2017-02-19 05:14:56.624831232" 3816 Tops
8320 354.9441024213368 "2017-02-19 10:39:45.119255936" 3162 Pants
8321 50.61163084282911 "2017-02-19 16:04:33.613680672" 3361 Outerwear
8322 702.1651849784267 "2017-02-19 21:29:22.108105376" 3780 Dresses
8323 811.9374927470111 "2017-02-20 02:54:10.602530112" 3772 Outerwear
8324 13.091247219523009 "2017-02-20 08:18:59.096954848" 3106 Tops
8325 938.5869500388163 "2017-02-20 13:43:47.591379552" 3161 Outerwear
8326 665.6781869118238 "2017-02-20 19:08:36.085804288" 3648 Outerwear
8327 60.24791092658937 "2017-02-21 00:33:24.580228992" 3693 Pants
8328 281.37034891258406 "2017-02-21 05:58:13.074653728" 3042 Tops
8329 182.51540283573897 "2017-02-21 11:23:01.569078432" 3120 Outerwear
8330 721.8451202240134 "2017-02-21 16:47:50.063503168" 3370 Dresses
8331 171.27581273558667 "2017-02-21 22:12:38.557927872" 3517 Outerwear
8332 926.2667583785305 "2017-02-22 03:37:27.052352608" 3113 Tops
8333 508.0326396781738 "2017-02-22 09:02:15.546777312" 3500 Outerwear
8334 442.36333015393234 "2017-02-22 14:27:04.041202048" 3598 Tops
8335 700.0620209833882 "2017-02-22 19:51:52.535626752" 3863 Tops
8336 974.22029503895 "2017-02-23 01:16:41.030051488" 3953 Dresses
8337 669.7827696480379 "2017-02-23 06:41:29.524476224" 3107 Dresses
8338 421.68752604296293 "2017-02-23 12:06:18.018900928" 3648 Pants
8339 745.0144711722571 "2017-02-23 17:31:06.513325664" 3248 Tops
8340 130.40174405138015 "2017-02-23 22:55:55.007750368" 3231 Dresses
8341 976.1059070952582 "2017-02-24 04:20:43.502175104" 3332 Dresses
8342 770.4082999150314 "2017-02-24 09:45:31.996599808" 3522 Pants
8343 744.4414607819505 "2017-02-24 15:10:20.491024544" 3168 Tops
8344 459.37393444010655 "2017-02-24 20:35:08.985449248" 3987 Dresses
8345 554.2834703950413 "2017-02-25 01:59:57.479873984" 3525 Dresses
8346 646.6877346171611 "2017-02-25 07:24:45.974298688" 3835 Pants
8347 384.920354281605 "2017-02-25 12:49:34.468723424" 3340 Outerwear
8348 459.87926762338424 "2017-02-25 18:14:22.963148128" 3273 Outerwear
8349 256.5317792730817 "2017-02-25 23:39:11.457572864" 3874 Pants
8350 629.1730779510858 "2017-02-26 05:03:59.951997600" 3053 Outerwear
8351 555.7272812423626 "2017-02-26 10:28:48.446422304" 3208 Dresses
8352 377.58403664858156 "2017-02-26 15:53:36.940847040" 3300 Pants
8353 122.58944081332632 "2017-02-26 21:18:25.435271744" 3338 Tops
8354 44.54568201041122 "2017-02-27 02:43:13.929696480" 3861 Outerwear
8355 890.5869784548986 "2017-02-27 08:08:02.424121184" 3707 Outerwear
8356 984.4576459227748 "2017-02-27 13:32:50.918545920" 3716 Tops
8357 793.5337127184129 "2017-02-27 18:57:39.412970624" 3911 Outerwear
8358 717.0946146741566 "2017-02-28 00:22:27.907395360" 3339 Pants
8359 199.555995099978 "2017-02-28 05:47:16.401820064" 3667 Tops
8360 336.80902053898745 "2017-02-28 11:12:04.896244800" 3074 Outerwear
8361 75.60254802797638 "2017-02-28 16:36:53.390669504" 3722 Outerwear
8362 426.5724090229075 "2017-02-28 22:01:41.885094240" 3393 Outerwear
8363 105.40029021387765 "2017-03-01 03:26:30.379518976" 3434 Dresses
8364 902.0663875358982 "2017-03-01 08:51:18.873943680" 3764 Dresses
8365 254.96824450102838 "2017-03-01 14:16:07.368368416" 3065 Outerwear
8366 114.44819136247615 "2017-03-01 19:40:55.862793120" 3881 Dresses
8367 411.86251288312394 "2017-03-02 01:05:44.357217856" 3900 Pants
8368 922.1030591019634 "2017-03-02 06:30:32.851642560" 3686 Tops
8369 794.2134775400917 "2017-03-02 11:55:21.346067296" 3468 Outerwear
8370 670.8160475005778 "2017-03-02 17:20:09.840492000" 3632 Tops
8371 622.0630266929253 "2017-03-02 22:44:58.334916736" 3002 Tops
8372 507.3031211224699 "2017-03-03 04:09:46.829341440" 3452 Dresses
8373 772.2233777174134 "2017-03-03 09:34:35.323766176" 3991 Outerwear
8374 137.70466208551994 "2017-03-03 14:59:23.818190880" 3636 Outerwear
8375 404.62523091108477 "2017-03-03 20:24:12.312615616" 3427 Pants
8376 849.8467410216173 "2017-03-04 01:49:00.807040352" 3824 Pants
8377 599.5120235363545 "2017-03-04 07:13:49.301465056" 3304 Outerwear
8378 343.965278599986 "2017-03-04 12:38:37.795889792" 3468 Dresses
8379 150.41821492185053 "2017-03-04 18:03:26.290314496" 3916 Tops
8380 463.97157542669004 "2017-03-04 23:28:14.784739232" 3187 Tops
8381 822.239631844454 "2017-03-05 04:53:03.279163936" 3283 Pants
8382 589.5881509309461 "2017-03-05 10:17:51.773588672" 3965 Outerwear
8383 193.27045893365027 "2017-03-05 15:42:40.268013376" 3966 Tops
